1227	81	0
461	34	1
83	244	1
127	261	0
68	132	1
62	86	0
229	178	0
621	218	1
337	38	0
1766	66	0
376	227	0
2056	248	0
996	210	1
1929	109	0
723	3	0
704	74	0
101	170	0
1507	249	0
1413	0	0
2284	213	0
2286	26	0
772	48	1
390	227	0
25	20	0
681	13	0
1472	212	0
956	272	0
673	291	0
1051	77	1
198	8	1
11	150	0
398	292	0
1673	191	0
1287	119	0
1007	59	0
50	177	1
1538	258	0
214	253	0
116	139	1
181	6	1
178	123	1
217	222	0
310	266	0
2233	274	0
954	58	1
1762	270	0
462	109	0
2172	276	0
2038	173	0
1142	273	1
1504	138	1
1307	114	1
563	34	1
1436	295	0
92	50	1
676	166	0
102	126	0
38	120	0
2130	135	0
2211	258	1
290	162	0
1837	52	0
1443	298	0
2065	165	1
2143	244	1
583	34	1
111	226	1
2165	244	1
212	6	1
1483	135	1
2256	192	0
678	76	1
618	169	0
494	34	1
2135	281	0
32	211	1
73	215	0
240	6	1
816	166	0
103	86	1
452	137	0
1787	110	0
501	117	0
101	226	1
4	3	1
460	142	1
911	134	1
1711	263	0
32	76	1
16	259	0
307	6	1
706	67	0
263	6	1
1049	233	0
263	208	0
33	108	1
366	14	0
96	77	1
420	34	1
2321	287	0
634	218	1
1497	138	1
1194	227	0
113	77	1
58	48	1
1251	134	1
748	114	0
784	48	1
663	34	1
99	94	0
535	48	1
90	244	1
1291	161	0
160	75	0
533	23	0
215	187	0
1136	82	1
2313	290	1
768	212	0
1022	75	1
1396	26	1
84	7	1
814	252	0
572	34	1
1903	218	1
840	50	1
475	48	1
1002	72	1
643	34	1
1326	55	0
791	23	0
107	226	1
1349	4	0
1893	226	1
904	116	1
1730	229	0
648	34	1
901	116	1
103	257	1
784	49	1
585	44	1
78	55	1
1482	241	0
540	48	1
989	67	1
2264	174	0
332	288	1
1124	77	1
886	13	0
1757	182	1
2325	297	1
1495	155	0
1602	264	0
1826	206	1
717	34	1
1477	83	0
733	22	0
470	50	1
634	143	0
621	142	1
1795	189	1
2289	62	0
1428	11	1
877	76	1
638	241	0
647	44	1
1100	164	0
1490	131	0
357	6	1
497	71	0
2136	150	0
226	6	1
731	45	1
2015	227	0
76	244	1
875	227	1
1832	191	0
143	6	1
457	86	1
1192	140	0
1908	239	0
223	209	0
484	126	0
2036	72	0
97	7	1
2055	178	0
308	30	0
634	138	1
522	34	1
215	82	0
1741	218	1
1885	139	0
2321	118	0
828	218	1
402	293	0
942	59	1
703	48	1
2167	13	0
501	34	1
47	207	1
1012	63	0
1970	101	0
45	124	1
443	155	0
2045	120	0
1613	148	1
13	4	1
1940	288	1
709	34	1
2322	254	0
789	48	1
616	94	0
1759	182	1
2229	265	0
1549	142	1
1414	165	0
465	94	1
1175	90	1
846	61	1
1938	253	0
1598	145	1
265	244	0
1384	26	1
321	77	1
699	60	0
679	50	1
2113	234	1
684	107	0
450	155	0
225	6	1
424	34	0
1515	138	1
314	262	0
1635	117	0
2208	257	1
2259	112	1
1242	288	1
835	109	0
1128	77	1
1414	293	0
1226	274	0
494	48	1
140	123	1
1379	16	0
47	164	1
30	62	1
1926	222	0
1177	91	1
732	292	0
2034	227	1
1500	214	0
68	34	1
966	174	0
1964	237	0
502	48	0
332	6	1
350	167	0
843	132	1
364	173	0
1873	211	1
844	226	1
1131	264	1
1588	145	1
1007	132	1
437	117	0
50	211	1
2307	99	0
2055	91	0
708	293	1
58	138	1
2239	182	0
827	259	0
1083	200	0
1028	174	1
482	255	0
2074	97	0
511	113	1
371	169	0
455	94	1
122	11	1
1504	58	0
1549	7	0
876	286	0
171	6	1
844	76	1
1659	218	1
2175	225	0
2321	11	0
885	143	0
723	44	1
317	6	1
1355	36	0
663	59	0
1610	148	1
1774	202	0
492	70	0
205	6	1
976	150	0
640	129	0
2299	244	0
1221	296	0
133	111	0
2150	244	1
1389	26	1
644	283	0
429	228	0
705	48	1
1029	105	1
970	147	0
1140	272	0
912	53	1
1297	263	0
1205	140	0
136	8	1
105	50	1
2155	257	0
1817	273	1
1131	17	0
179	165	1
456	48	1
436	158	0
966	142	0
2236	81	0
141	123	1
547	93	0
160	104	0
2263	112	1
1389	24	0
771	8	0
1322	139	0
142	283	0
709	262	1
834	101	0
1001	72	1
632	34	1
1213	91	1
809	142	1
1935	68	0
626	120	0
2286	135	0
33	142	1
186	260	0
32	137	0
187	296	0
551	34	1
26	5	1
65	7	1
279	6	1
389	29	0
1666	86	0
1595	218	1
25	5	1
2229	26	0
204	184	0
630	70	0
1481	116	1
693	34	1
797	218	1
328	173	0
715	77	1
131	47	1
638	34	1
1536	138	1
369	138	1
1785	266	1
516	50	1
2210	106	0
30	7	1
1740	226	1
957	72	0
193	6	1
520	34	1
544	290	0
819	170	0
180	250	0
2033	232	0
434	244	1
114	6	1
436	244	1
1046	5	0
2011	114	0
319	42	0
1768	86	1
84	4	0
40	191	0
679	48	1
1004	258	0
2130	244	1
497	50	1
991	280	1
128	165	1
1103	228	0
46	5	1
1529	138	1
438	151	0
1171	90	1
30	33	1
1018	75	1
444	34	1
32	220	1
626	50	1
2023	22	0
605	50	1
2206	256	1
1414	161	0
817	45	0
1817	147	0
868	98	0
1656	274	1
1575	198	0
112	50	1
1360	118	0
2116	122	0
1947	220	1
732	265	0
45	50	1
543	34	1
1148	248	0
351	249	0
1267	103	1
708	173	1
1577	95	0
130	14	1
1448	66	0
1647	156	1
383	273	1
797	49	1
2056	227	1
1881	278	0
258	151	0
511	173	1
11	4	1
879	168	0
1598	265	0
1482	134	1
1754	31	0
954	26	1
187	196	0
1262	101	1
1143	31	0
108	27	0
1535	74	0
365	15	0
40	5	1
102	50	1
325	138	1
36	5	1
1070	5	0
504	222	0
1171	75	0
1317	292	0
865	160	0
1321	175	0
371	108	0
2044	258	0
1801	194	1
71	7	1
50	23	0
747	134	0
964	81	0
493	14	0
526	141	0
443	130	0
1048	4	0
1463	132	1
828	165	0
1401	140	0
2049	282	0
367	50	1
648	185	0
1223	27	0
1265	102	1
47	179	1
1601	165	1
386	113	0
540	34	1
103	128	1
1521	114	1
1492	136	1
364	6	1
432	58	1
128	69	1
202	9	0
1798	125	0
471	143	0
115	58	0
2288	288	1
446	227	1
758	297	0
503	34	1
1081	197	0
439	40	1
508	148	0
2017	226	1
1989	189	0
911	116	1
9	34	1
33	61	1
57	267	0
1794	86	1
336	179	0
235	55	0
978	226	1
1095	77	1
1476	116	1
714	251	0
1232	114	0
1065	77	1
1447	132	1
671	250	0
1258	139	0
1560	151	0
1272	204	0
309	6	1
556	50	1
687	34	1
465	34	1
1109	77	1
47	11	1
903	116	1
1213	282	0
643	111	1
437	42	1
1635	234	0
164	90	0
676	61	1
1521	138	1
2125	241	1
673	203	0
875	50	1
220	252	0
2067	266	0
1236	48	0
116	286	1
41	198	1
2176	273	0
1849	159	0
1358	103	0
69	50	1
1349	81	0
1470	134	1
2137	18	0
680	50	1
1686	282	0
74	50	1
157	6	1
809	124	1
982	284	0
329	182	1
1855	211	1
47	244	1
964	64	1
678	48	1
1441	98	0
2033	227	1
236	6	1
1407	176	0
642	34	1
55	5	1
713	216	0
6	91	1
389	60	0
1740	137	0
30	174	0
825	50	1
246	27	0
1903	38	0
114	8	1
185	193	0
1161	215	0
2020	151	0
732	235	0
537	34	1
243	291	0
1383	26	1
1078	77	1
32	266	1
386	34	1
1045	219	0
1423	26	1
1595	273	1
2113	137	0
2128	295	0
149	34	1
1326	94	1
1625	39	0
2217	265	1
1297	66	0
1911	218	1
534	34	1
1454	15	0
524	48	1
1669	172	0
703	50	1
1822	191	0
1194	186	0
517	34	1
314	106	0
582	142	1
1691	234	0
1057	289	0
156	243	1
247	6	1
1057	77	1
1182	91	1
238	165	1
95	165	1
338	219	0
1474	134	1
354	176	0
432	130	0
61	7	1
643	48	1
739	48	1
504	48	1
925	138	1
2312	248	0
1655	68	0
313	181	0
852	50	1
161	6	1
818	50	1
308	53	1
1379	26	1
47	5	1
2141	235	0
1457	16	0
1550	204	0
2032	80	0
505	34	1
366	298	0
2004	247	1
33	253	1
123	220	0
307	165	1
437	218	1
2098	246	0
111	138	1
1332	101	0
9	139	1
893	222	0
1115	77	1
50	218	1
1484	135	1
312	168	0
2203	169	0
1705	174	1
1697	98	0
343	91	1
1387	181	0
330	257	0
405	29	1
671	247	0
690	220	0
1462	194	0
867	14	0
1669	119	0
32	165	1
1057	155	0
673	48	1
1103	22	0
461	278	0
2289	6	0
1257	71	0
1831	207	1
624	25	0
1560	46	0
2220	217	1
753	36	0
1277	157	0
81	50	1
2098	234	0
2164	244	1
204	111	0
371	14	0
2210	258	1
1274	294	0
776	48	1
1221	227	1
1079	188	0
943	37	0
82	7	1
714	69	0
1731	174	1
1153	266	0
219	152	0
50	132	1
1440	130	1
1704	174	1
1566	244	1
87	142	1
395	28	1
937	93	0
329	6	1
1245	165	1
848	50	1
400	217	0
1426	26	1
1635	202	0
1987	142	1
1654	156	1
1233	91	1
2167	56	0
366	88	0
1603	51	0
1464	132	1
1947	219	0
207	6	1
1837	211	1
673	34	1
752	271	0
2175	244	1
202	6	1
517	276	0
2260	178	0
634	50	1
544	142	1
50	198	1
95	96	0
2092	159	0
2029	172	0
722	125	0
1130	77	1
906	53	1
2317	297	0
1761	182	1
266	148	0
187	132	1
1322	94	1
103	267	1
311	154	0
176	53	0
2277	143	0
1579	71	1
1031	77	1
1250	179	0
457	194	0
807	138	1
1514	240	0
307	257	0
1797	142	0
89	50	1
44	210	0
1674	169	1
1634	263	0
103	288	1
547	48	1
21	6	1
2303	143	0
14	34	1
1507	83	0
1058	3	0
94	7	1
983	147	0
57	13	1
1316	177	0
68	88	1
800	50	1
1911	181	0
2159	244	1
833	218	1
1982	54	0
32	64	1
1428	44	0
507	34	1
574	287	0
1701	84	0
815	244	1
1433	231	0
649	139	0
216	6	1
50	64	1
1477	134	1
32	61	1
1009	237	0
789	213	1
2087	165	1
128	243	1
988	217	0
1726	131	0
708	48	1
1588	27	0
1625	116	1
47	76	1
2294	174	0
1626	220	0
2002	225	1
253	21	0
785	49	1
134	243	1
911	110	0
759	4	0
928	138	0
2183	245	1
511	77	1
1952	223	1
1514	95	0
32	185	1
71	180	0
301	294	0
1919	218	1
1142	85	1
2307	11	0
2144	28	0
1202	131	0
2148	280	0
1529	80	0
1103	77	1
1106	168	0
1153	88	1
2130	287	0
1832	158	0
1346	94	1
1023	75	1
1111	247	0
818	132	1
1070	54	0
205	258	0
1791	203	0
68	200	0
127	76	1
917	170	0
1156	196	0
267	293	0
1204	91	1
1671	143	0
539	287	0
1101	77	1
51	50	1
2205	5	0
164	6	1
600	167	0
1045	77	1
529	98	0
1959	223	1
95	276	1
1739	174	1
462	126	0
622	34	1
423	138	1
325	86	1
1485	139	1
136	165	1
39	64	1
547	50	1
994	72	1
2322	9	0
105	86	1
1077	142	1
846	50	1
777	17	0
187	190	0
1242	52	0
127	26	1
103	91	1
307	79	0
1160	88	1
1197	182	0
77	50	1
558	34	1
2217	198	0
554	218	1
1133	264	0
149	118	1
383	177	0
337	182	0
562	69	0
1378	138	1
13	178	1
1298	109	1
707	34	1
789	49	1
652	283	0
2001	225	1
235	6	1
1958	228	0
19	185	0
2135	182	0
1824	274	0
2259	150	0
136	123	1
106	86	1
597	142	1
1019	138	1
2055	227	1
846	164	0
1851	46	0
1196	196	0
2133	113	0
745	64	0
1699	173	1
98	7	1
719	34	1
71	45	1
523	79	0
1493	137	1
1438	211	1
2197	251	1
182	41	0
1540	127	0
671	275	0
1694	102	0
898	53	1
1250	88	1
380	25	1
149	61	1
566	8	0
925	271	0
519	285	0
180	243	1
1050	218	0
363	182	1
915	258	0
1160	1	0
708	266	0
648	48	1
256	276	0
41	66	1
39	297	0
57	6	1
703	25	0
383	270	0
1303	113	1
1005	76	1
1602	137	0
109	55	1
1264	189	0
1504	73	0
320	6	1
722	215	0
2272	156	0
59	1	0
1944	227	0
648	272	0
1713	174	1
1161	296	0
2193	132	0
469	34	1
36	106	0
135	19	1
60	180	0
128	123	1
461	112	0
1854	144	0
710	189	0
460	50	1
1012	91	1
346	6	1
921	53	1
942	125	0
1184	224	0
46	113	0
1673	169	1
889	53	1
634	72	1
1334	230	0
2122	29	0
801	108	1
2148	169	0
804	264	0
1301	111	1
264	6	1
58	72	1
1857	172	0
434	114	0
1632	261	0
2032	69	0
1151	38	0
270	6	1
1859	136	0
2110	70	0
1794	74	0
1342	109	0
6	3	1
2074	287	0
649	34	1
996	72	1
182	6	1
119	17	1
1562	138	1
1097	90	0
954	216	1
788	81	0
179	133	0
317	16	0
1843	275	0
587	34	1
113	50	1
263	165	1
1513	152	0
1292	73	0
796	49	1
605	80	0
126	12	1
58	50	1
1195	77	0
1305	182	0
864	76	1
386	135	1
1803	221	0
1846	211	1
906	173	0
35	30	0
2278	44	1
135	165	1
231	6	1
855	277	0
78	231	0
303	104	0
2244	152	0
45	5	1
737	47	1
1002	38	0
217	232	0
2024	226	1
802	50	1
1078	4	0
1992	128	0
434	50	1
1312	84	0
99	244	1
1436	128	1
1822	201	1
2052	227	1
419	77	1
884	53	1
64	83	0
95	226	1
276	139	0
1396	209	0
1038	77	1
1125	105	1
671	111	1
634	49	1
1791	86	1
1593	152	0
802	200	0
379	245	0
708	34	1
1419	26	1
1563	34	1
1240	41	0
674	34	1
108	7	1
1697	107	0
1648	156	1
103	165	1
410	118	0
1453	132	1
733	132	0
1461	85	0
923	249	0
1729	174	1
860	157	0
1599	129	0
1513	138	1
763	141	0
883	214	0
109	166	0
1231	288	1
1814	215	0
1966	252	0
1373	125	0
554	102	0
526	48	1
453	43	1
2313	149	0
799	40	0
634	142	1
1020	75	1
2097	47	0
1763	137	0
2065	123	0
613	218	1
68	205	0
1026	83	0
381	167	0
886	53	1
394	145	0
1550	138	1
1617	32	0
988	218	1
473	50	1
1968	262	0
616	34	1
2154	244	1
909	142	0
216	256	0
8	50	1
403	206	1
926	91	1
2302	138	0
391	189	0
1280	0	0
396	28	1
47	72	1
2240	131	0
1573	142	1
147	20	0
501	235	0
800	48	1
2213	298	0
284	204	0
135	123	1
1144	122	0
788	174	0
819	0	0
238	182	1
1403	138	1
186	6	1
877	174	1
2053	287	0
1590	28	0
1124	142	1
1247	93	1
1520	138	1
423	207	1
177	105	1
329	91	1
1377	102	0
1631	116	1
1599	238	1
293	237	0
887	53	1
1164	156	0
1020	82	0
2252	145	0
2193	72	1
1019	75	1
1687	265	0
1988	223	0
395	41	0
201	31	0
1549	167	0
727	232	0
1766	186	1
90	7	1
994	127	0
318	221	0
191	6	1
1243	119	0
498	227	0
2176	59	0
1158	116	1
348	6	1
4	163	0
280	49	1
1406	217	0
1557	138	1
58	132	1
1059	77	1
1546	244	1
565	159	0
842	142	1
1561	13	0
249	93	0
1153	272	0
208	6	1
691	34	1
1854	264	0
843	50	1
2119	216	1
155	115	0
1233	1	0
593	13	0
1050	77	1
104	43	1
222	296	0
702	279	0
804	124	0
1671	166	1
103	174	1
400	224	0
1154	199	0
95	34	1
399	206	1
643	105	1
136	211	0
1878	276	0
1947	299	0
841	232	0
65	50	1
1557	186	0
592	72	1
1406	220	0
383	25	1
717	127	0
904	88	1
791	152	0
994	85	0
462	34	1
1897	240	0
1229	249	0
1926	188	0
844	77	1
1917	218	1
41	32	0
136	19	1
1119	253	0
317	65	0
135	186	0
58	26	1
684	48	1
1578	178	1
867	81	0
344	121	0
318	34	1
843	76	1
1979	142	1
1279	4	0
32	284	1
744	48	1
50	5	1
1735	174	1
30	12	0
1948	220	1
1523	297	0
404	70	0
1547	282	0
1863	244	0
1854	97	0
1858	211	1
581	222	0
1231	206	0
1740	26	0
1706	195	0
1133	280	1
1231	91	1
1895	60	0
436	83	0
1566	101	0
1213	238	0
396	129	0
752	48	1
1101	97	0
1246	136	0
880	246	0
76	50	1
2058	212	0
1964	193	0
1018	1	0
726	42	0
595	133	0
33	5	1
562	34	1
160	49	1
400	275	0
181	77	1
1341	263	0
47	199	1
2	2	1
32	94	1
1388	26	1
151	28	0
710	34	1
1	257	0
191	159	0
788	49	1
243	293	0
868	50	1
542	50	1
211	209	0
2240	284	0
2072	111	0
438	188	0
386	97	0
1734	280	0
512	73	0
170	91	1
233	204	0
1965	191	0
1595	145	1
1758	290	1
1785	86	1
773	299	1
520	223	0
997	244	0
1064	77	1
1026	174	1
1415	147	0
1900	176	0
280	26	1
2064	230	1
2031	114	0
561	72	1
1839	269	0
47	169	0
1151	88	1
239	273	1
671	50	1
1210	91	1
57	8	1
1291	82	0
193	190	0
676	173	1
914	139	0
1194	91	1
50	50	1
1160	116	1
1706	261	0
170	205	0
2047	19	0
47	48	1
483	135	0
778	94	1
2000	242	0
1627	116	1
2049	295	0
1276	287	0
2228	261	0
927	53	1
2225	267	1
1521	244	1
565	61	1
554	72	1
841	142	1
1053	77	1
975	43	0
561	142	1
2271	44	1
121	50	1
802	108	1
745	48	1
2042	227	1
707	142	1
91	48	1
2143	140	0
138	165	1
76	7	1
2215	265	1
818	49	1
1744	121	0
1036	7	0
1028	127	0
420	181	0
1317	22	0
685	34	1
2012	188	0
1831	185	0
479	48	1
641	218	1
1611	148	1
1506	46	0
1362	45	0
719	76	1
712	34	1
1619	116	1
785	34	1
2203	253	1
486	115	0
1883	280	0
1236	139	1
149	287	0
1024	174	1
1236	91	1
321	64	1
556	218	1
971	81	0
513	48	1
1254	55	0
509	181	0
2216	71	0
840	138	1
78	50	1
104	34	1
1218	201	0
841	60	0
1425	26	1
963	217	0
419	183	0
668	127	0
1722	174	1
843	77	1
2245	250	0
1190	91	1
804	218	1
1403	218	1
310	20	0
1724	174	1
2004	177	0
913	103	1
777	48	1
1908	223	1
227	6	1
383	104	1
1201	91	1
1669	279	0
1028	77	1
1514	31	0
1490	135	1
483	48	1
507	196	0
1560	272	0
1211	209	0
559	34	1
1489	135	1
1618	116	1
825	61	1
236	124	0
113	6	1
1037	77	1
97	109	1
1910	218	1
907	218	0
481	34	1
1431	45	0
806	174	1
1100	77	1
1241	91	1
745	133	0
1579	0	0
688	34	1
602	34	1
128	13	1
1257	93	1
142	123	1
1335	140	0
1926	209	0
1335	93	0
659	245	1
2009	42	0
1966	117	0
887	58	0
1692	172	1
92	7	1
597	105	1
756	48	1
1254	297	0
1129	46	0
876	138	1
1942	245	0
1223	190	0
72	162	0
981	293	0
926	53	1
934	57	1
923	53	1
488	162	0
1636	116	1
2325	153	0
1426	249	0
1879	211	1
1755	84	0
291	6	1
1282	184	0
68	7	1
187	6	1
672	270	0
0	0	1
21	4	1
571	34	1
103	48	1
1784	86	1
1219	116	1
1786	107	0
42	191	0
280	138	1
1498	180	0
539	0	0
1858	161	0
353	291	0
2115	117	0
1225	167	0
1970	130	0
1210	174	0
1405	26	1
407	167	1
5	54	0
713	34	1
1960	223	1
1886	110	0
744	52	0
8	41	1
1043	77	1
95	50	1
1036	76	0
319	6	1
1031	252	0
320	138	0
748	130	0
703	34	1
434	208	0
1645	153	1
2187	125	0
986	107	0
2191	246	1
635	77	1
2004	106	0
1037	158	0
816	186	0
924	88	1
634	223	1
1195	62	0
2253	274	1
1018	226	1
32	198	1
2006	225	1
2106	165	1
294	38	0
465	138	1
579	34	1
1211	23	0
113	48	0
2121	147	0
105	212	1
1513	285	0
1468	194	1
495	50	1
1860	230	0
1574	59	0
138	19	1
726	52	0
1438	127	1
9	50	1
376	24	1
502	117	1
602	148	0
1075	158	0
1688	135	0
944	211	0
1713	211	0
75	7	1
32	54	0
566	34	1
627	139	1
301	74	0
77	148	0
1214	178	0
1255	53	0
968	176	0
1844	211	1
1748	177	1
1523	139	1
484	176	0
419	33	1
1026	77	1
1288	92	0
20	4	1
2120	155	0
1054	134	0
907	203	0
1666	210	1
2228	96	0
791	49	1
258	240	0
2088	49	0
96	40	1
471	34	1
319	23	0
1556	138	1
1663	150	0
2051	82	0
180	8	1
387	118	0
1988	27	0
484	25	0
651	34	1
1462	132	1
476	50	1
613	34	1
198	165	1
1139	83	1
2244	36	0
336	6	1
1803	125	0
967	64	1
823	142	1
1658	51	1
384	255	0
35	5	1
1029	142	1
1250	134	1
139	57	0
350	6	1
1415	193	0
562	77	1
2231	270	1
1377	182	0
1210	288	1
1193	91	1
1903	101	0
1435	199	1
391	205	0
1503	92	0
436	50	1
1261	220	0
2258	86	0
1024	161	0
2267	90	0
1437	208	0
66	138	1
1476	134	1
752	163	0
1653	156	1
686	48	1
1370	21	0
1113	264	0
566	159	0
902	53	1
1865	223	0
142	6	1
1229	288	1
218	133	0
396	94	0
648	209	0
1882	211	1
795	76	0
419	50	1
874	193	0
2307	155	0
1048	77	1
526	171	0
2265	297	1
1317	17	0
626	177	1
367	48	1
1571	140	1
246	6	1
1268	174	1
2042	100	0
538	17	0
1857	141	0
115	139	1
594	261	0
363	6	1
1233	279	0
1523	174	1
241	182	0
1350	28	0
709	180	1
1071	90	0
69	28	1
1811	247	0
816	61	1
1935	220	1
1076	231	0
1652	21	0
627	61	1
1215	282	1
1785	189	0
1113	77	1
1270	224	0
1688	216	0
62	50	1
1321	144	0
575	48	1
705	34	1
673	150	1
161	44	0
2194	161	0
2026	226	1
72	93	0
47	230	0
802	139	1
1961	223	1
347	6	1
1730	174	1
613	209	0
970	65	1
50	266	1
596	77	1
625	218	1
537	117	0
37	5	1
14	227	1
431	37	1
757	137	0
1429	151	0
922	19	0
1662	259	0
358	153	0
1802	254	0
676	244	1
548	220	1
900	88	1
1495	237	0
63	244	1
390	228	0
2248	273	1
1349	123	0
1566	5	0
2267	163	0
1778	217	1
2277	79	0
107	7	1
1585	298	0
656	34	1
392	138	1
298	55	0
705	50	1
522	88	0
1469	130	0
1581	22	0
2307	172	0
1508	298	0
1478	134	1
1173	21	0
1687	217	0
240	12	0
1981	248	0
674	174	1
681	48	1
105	40	1
